loan_id,snapshot_month,account_age_months,outstanding_balance_eur,days_past_due,utilization_pct,payment_ratio,missed_payments_3m,bureau_score,dti_pct,income_drop_flag,hardship_flag,default_next_3m
L000153,2024-06-01,20,1337.88,0,44.43,1.195,0,753,17.43,0,0,0
L000153,2024-07-01,21,1521.82,0,50.54,0.9515,0,762,17.43,0,0,0
L000153,2024-08-01,22,404.15,0,13.42,1.0663,0,766,17.43,0,0,0
L000153,2024-09-01,23,718.14,0,23.85,0.991,0,731,17.43,0,0,0
L000153,2024-10-01,24,1177.44,0,39.1,0.9476,0,792,17.43,0,0,0
L000153,2024-11-01,25,699.5,0,23.23,1.0346,0,764,17.43,0,0,0
L000153,2024-12-01,26,1382.55,0,45.91,1.0741,0,789,17.43,0,0,0
L000153,2025-01-01,27,1134.61,0,37.68,1.0004,0,763,17.43,0,0,0
L000153,2025-02-01,28,452.06,0,15.01,0.9181,0,786,17.43,0,0,0
L000153,2025-03-01,29,1465.73,0,48.67,0.9479,0,762,17.43,0,0,0
L000153,2025-04-01,30,956.86,0,31.77,1.1448,0,798,17.43,0,0,0
L000153,2025-05-01,31,1168.03,0,38.79,1.0571,0,753,17.43,0,0,0
L000153,2025-06-01,32,1221.19,0,40.55,1.0118,0,760,17.43,0,0,0
L000153,2025-07-01,33,210.32,2,6.98,1.0344,0,789,17.43,0,0,0
L000153,2025-08-01,34,1431.22,0,47.53,1.1311,0,761,17.43,0,0,0
L000153,2025-09-01,35,1131.35,0,37.57,0.9945,0,744,17.43,0,0,0
L000154,2024-01-01,5,45499.66,0,77.15,0.8317,0,690,34.01,0,0,0
L000154,2024-02-01,6,44672.39,0,62.49,0.8087,0,699,34.01,0,0,0
L000154,2024-03-01,7,43845.12,0,61.31,0.9894,0,696,34.01,0,1,0
L000154,2024-04-01,8,43017.86,0,72.64,1.1975,0,716,34.01,0,0,0
L000154,2024-05-01,9,42190.59,0,67.46,1.0677,0,716,34.01,0,0,0
L000154,2024-06-01,10,41363.32,0,64.97,0.8836,0,690,34.01,0,0,0
L000154,2024-07-01,11,40536.06,0,73.73,1.1255,0,690,34.01,0,0,0
L000154,2024-08-01,12,39708.79,0,24.47,0.9727,0,690,34.01,0,0,0
L000154,2024-09-01,13,38881.53,0,14.01,1.076,0,689,34.01,0,0,0
L000154,2024-10-01,14,38054.26,0,52.47,0.9565,0,729,34.01,0,0,0
L000154,2024-11-01,15,37226.99,0,55.82,1.1017,0,680,34.01,0,0,0
L000154,2024-12-01,16,36399.73,60,64.05,0.5083,1,665,34.01,0,0,0
L000154,2025-01-01,17,35572.46,0,48.1,1.0049,1,711,34.01,0,0,0
L000154,2025-02-01,18,34745.19,0,68.85,0.9493,1,662,34.01,0,0,0
L000154,2025-03-01,19,33917.93,0,59.55,1.0502,0,715,34.01,0,0,0
L000154,2025-04-01,20,33090.66,0,73.18,1.1194,0,707,34.01,0,0,0
L000154,2025-05-01,21,32263.39,0,61.2,1.0449,0,708,34.01,0,0,1
L000154,2025-06-01,22,31436.13,0,43.51,1.0339,0,716,34.01,0,0,0
L000154,2025-07-01,23,30608.86,0,23.23,1.0597,0,720,34.01,0,0,0
L000154,2025-08-01,24,29781.59,0,23.98,1.0715,0,716,34.01,0,0,0
L000154,2025-09-01,25,28954.33,0,50.48,1.0962,0,704,34.01,0,0,0
L000155,2024-01-01,13,16263.33,0,59.79,1.0074,0,691,38.41,0,0,0
L000155,2024-02-01,14,15917.3,0,44.33,0.924,0,718,38.41,0,1,0
L000155,2024-03-01,15,15571.28,0,51.36,0.9452,0,733,38.41,0,0,0
L000155,2024-04-01,16,15225.25,0,68.11,0.9322,0,748,38.41,0,0,0
L000155,2024-05-01,17,14879.22,0,48.94,0.9661,0,689,38.41,0,0,0
L000155,2024-06-01,18,14533.19,0,44.02,1.083,0,695,38.41,0,0,0
L000155,2024-07-01,19,14187.16,0,64.23,1.0511,0,718,38.41,0,0,0
L000155,2024-08-01,20,13841.13,0,39.56,0.8887,0,725,38.41,0,0,0
L000155,2024-09-01,21,13495.11,0,24.06,1.0331,0,709,38.41,0,0,0
L000155,2024-10-01,22,13149.08,0,25.44,1.0436,0,717,38.41,0,0,0
L000155,2024-11-01,23,12803.05,0,54.48,1.1114,0,702,38.41,0,0,0
L000155,2024-12-01,24,12457.02,0,44.23,1.0503,0,717,38.41,0,0,0
L000155,2025-01-01,25,12110.99,0,51.74,0.8892,0,727,38.41,0,0,0
L000155,2025-02-01,26,11764.96,0,55.27,0.9633,0,713,38.41,0,0,0
L000155,2025-03-01,27,11418.94,0,44.35,0.8715,0,712,38.41,0,0,0
L000155,2025-04-01,28,11072.91,0,28.88,1.1385,0,699,38.41,0,0,0
L000155,2025-05-01,29,10726.88,0,45.76,1.1096,0,681,38.41,0,0,0
L000155,2025-06-01,30,10380.85,8,50.14,0.9283,0,726,38.41,0,0,0
L000155,2025-07-01,31,10034.82,0,47.77,0.9651,0,696,38.41,0,0,0
L000155,2025-08-01,32,9688.79,0,59.16,0.9851,0,716,38.41,0,0,0
L000155,2025-09-01,33,9342.76,0,59.04,1.0984,0,729,38.41,0,0,0
L000156,2024-01-01,4,2619.77,0,59.87,1.0554,0,744,42.22,0,0,0
L000156,2024-02-01,5,2542.52,0,58.1,0.908,0,754,42.22,0,0,0
L000156,2024-03-01,6,1426.24,0,32.59,1.0784,0,726,42.22,0,0,0
L000156,2024-04-01,7,1860.32,0,42.51,0.9924,0,681,42.22,0,0,0
L000156,2024-05-01,8,2100.85,0,48.01,1.0808,0,667,42.22,0,0,0
L000156,2024-06-01,9,1872.38,0,42.79,0.9518,0,704,42.22,0,0,0
L000156,2024-07-01,10,1452.93,0,33.2,1.0191,0,690,42.22,0,0,0
L000156,2024-08-01,11,2692.15,0,61.52,0.8942,0,690,42.22,1,0,0
L000156,2024-09-01,12,605.44,0,13.84,1.0635,0,735,42.22,0,0,1
L000156,2024-10-01,13,1268.58,0,28.99,0.9608,0,699,42.22,0,0,0
L000156,2024-11-01,14,2518.3,0,57.55,1.0362,0,728,42.22,0,0,0
L000156,2024-12-01,15,2949.1,0,67.39,1.1601,0,683,42.22,0,0,0
L000156,2025-01-01,16,2884.2,0,65.91,0.9189,0,667,42.22,1,0,0
L000156,2025-02-01,17,2218.85,0,50.7,0.8784,0,662,42.22,0,0,0
L000156,2025-03-01,18,2114.28,30,48.32,0.839,1,697,42.22,0,0,0
L000156,2025-04-01,19,3379.01,0,77.22,0.7732,1,695,42.22,0,0,0
L000156,2025-05-01,20,909.49,0,20.78,1.0496,1,667,42.22,0,0,0
L000156,2025-06-01,21,3273.91,0,74.82,1.0733,0,750,42.22,0,0,0
L000156,2025-07-01,22,2026.43,0,46.31,1.0007,0,731,42.22,0,0,0
L000156,2025-08-01,23,1442.96,0,32.97,1.0639,0,724,42.22,0,0,0
L000156,2025-09-01,24,1754.86,0,40.1,0.9404,0,712,42.22,0,0,0
L000157,2024-01-01,16,23840.11,0,48.21,0.9509,0,730,40.29,0,0,0
L000157,2024-02-01,17,22648.1,0,45.82,0.8818,0,717,40.29,0,0,0
L000157,2024-03-01,18,21456.1,0,29.89,1.0869,0,741,40.29,0,0,0
L000157,2024-04-01,19,20264.09,0,33.99,0.9251,0,715,40.29,0,0,1
L000157,2024-05-01,20,19072.08,0,32.22,1.0512,0,697,40.29,0,0,0
L000157,2024-06-01,21,17880.08,0,11.31,1.0621,0,702,40.29,0,0,0
L000157,2024-07-01,22,16688.07,0,47.83,0.9439,0,723,40.29,0,0,0
L000157,2024-08-01,23,15496.07,0,52.21,0.995,0,773,40.29,0,0,0
L000157,2024-09-01,24,14304.06,0,30.58,0.9092,0,769,40.29,0,0,0
L000157,2024-10-01,25,13112.06,0,59.62,1.0179,0,734,40.29,0,0,0
L000157,2024-11-01,26,11920.05,0,33.06,1.0168,0,714,40.29,0,0,0
L000157,2024-12-01,27,10728.05,0,34.15,0.9106,0,778,40.29,0,0,0
L000157,2025-01-01,28,9536.04,0,43.12,1.0787,0,686,40.29,0,0,0
L000157,2025-02-01,29,8344.04,0,46.31,1.0421,0,702,40.29,0,0,0
L000157,2025-03-01,30,7152.03,0,28.23,1.0908,0,728,40.29,0,0,1
L000157,2025-04-01,31,5960.03,0,32.33,1.1273,0,734,40.29,0,0,0
L000157,2025-05-01,32,4768.02,0,18.88,1.0229,0,712,40.29,0,0,0
L000157,2025-06-01,33,3576.02,0,49.06,0.9884,0,702,40.29,0,0,0
L000157,2025-07-01,34,2384.01,0,38.9,0.9908,0,700,40.29,0,0,0
L000157,2025-08-01,35,1716.49,0,21.18,1.1405,0,734,40.29,0,0,0
L000157,2025-09-01,36,1716.49,0,42.48,0.9695,0,704,40.29,1,0,0
L000158,2024-01-01,7,37610.35,0,44.51,1.25,0,740,28.91,0,0,0
L000158,2024-02-01,8,36313.44,0,40.75,1.0621,0,730,28.91,0,0,0
L000158,2024-03-01,9,35016.53,0,23.19,1.0469,0,724,28.91,0,0,0
L000158,2024-04-01,10,33719.62,0,23.16,0.9921,0,740,28.91,0,0,0
L000158,2024-05-01,11,32422.72,0,61.51,0.996,0,702,28.91,0,1,0
L000158,2024-06-01,12,31125.81,0,19.87,0.8669,0,751,28.91,0,0,0
L000158,2024-07-01,13,29828.9,0,37.18,1.0327,0,752,28.91,0,0,0
L000158,2024-08-01,14,28531.99,0,36.72,1.1623,0,755,28.91,0,0,0
L000158,2024-09-01,15,27235.08,0,35.68,0.9478,0,770,28.91,0,0,0
L000158,2024-10-01,16,25938.17,0,6.89,1.0235,0,742,28.91,0,0,0
L000158,2024-11-01,17,24641.26,0,56.31,0.8514,0,735,28.91,0,0,0
L000158,2024-12-01,18,23344.35,0,42.83,0.8658,0,761,28.91,0,0,0
L000158,2025-01-01,19,22047.45,0,45.33,1.0979,0,777,28.91,0,0,0
L000158,2025-02-01,20,20750.54,0,48.25,0.9584,0,743,28.91,0,0,0
L000158,2025-03-01,21,19453.63,0,35.81,1.0919,0,752,28.91,0,0,0
L000158,2025-04-01,22,18156.72,0,47.49,0.9909,0,745,28.91,0,0,0
L000158,2025-05-01,23,16859.81,0,61.04,1.0886,0,739,28.91,0,0,0
L000158,2025-06-01,24,15562.9,0,36.71,1.1459,0,768,28.91,0,0,0
L000158,2025-07-01,25,14265.99,0,66.54,0.8886,0,752,28.91,0,0,0
L000158,2025-08-01,26,12969.09,0,31.57,0.8941,0,735,28.91,0,0,0
L000158,2025-09-01,27,11672.18,0,30.14,1.0949,0,749,28.91,0,0,0
L000159,2024-01-01,71,183616.22,0,54.15,0.922,0,710,70.82,0,0,0
L000159,2024-02-01,72,181931.67,0,60.34,1.1038,0,680,70.82,0,0,0
L000159,2024-03-01,73,180247.12,60,24.01,0.7091,1,682,70.82,0,0,1
L000159,2024-04-01,74,178562.57,0,54.4,0.9902,1,699,70.82,0,0,0
L000159,2024-05-01,75,176878.01,0,59.21,0.8858,1,680,70.82,0,0,1
L000159,2024-06-01,76,175193.46,0,44.19,0.9353,0,679,70.82,0,0,0
L000159,2024-07-01,77,173508.91,0,50.91,1.0511,0,718,70.82,0,0,0
L000159,2024-08-01,78,171824.36,0,48.58,1.1629,0,743,70.82,0,0,0
L000159,2024-09-01,79,170139.8,0,37.43,0.8329,0,721,70.82,0,0,0
L000159,2024-10-01,80,168455.25,0,44.89,1.0335,0,711,70.82,0,0,0
L000159,2024-11-01,81,166770.7,0,25.33,1.0898,0,751,70.82,0,0,0
L000159,2024-12-01,82,165086.15,0,47.58,1.0584,0,710,70.82,0,0,0
L000159,2025-01-01,83,163401.59,0,43.75,0.9035,0,662,70.82,0,0,1
L000159,2025-02-01,84,161717.04,0,57.05,1.1368,0,703,70.82,0,0,0
L000159,2025-03-01,85,160032.49,0,53.05,1.126,0,723,70.82,0,0,0
L000159,2025-04-01,86,158347.93,0,45.26,1.1511,0,728,70.82,0,0,0
L000159,2025-05-01,87,156663.38,0,74.21,1.0733,0,698,70.82,0,0,0
L000159,2025-06-01,88,154978.83,0,61.67,1.0828,0,700,70.82,0,0,0
L000159,2025-07-01,89,153294.28,0,45.99,1.1607,0,662,70.82,0,0,0
L000159,2025-08-01,90,151609.73,0,44.2,1.0474,0,696,70.82,0,0,0
L000159,2025-09-01,91,149925.17,0,33.66,0.9695,0,684,70.82,0,0,0
L000160,2024-01-01,12,35553.57,0,27.16,1.0466,0,755,34.04,0,0,0
L000160,2024-02-01,13,34961.01,0,26.63,1.0725,0,726,34.04,0,0,0
L000160,2024-03-01,14,34368.45,0,46.4,1.0717,0,783,34.04,0,0,0
L000160,2024-04-01,15,33775.89,0,27.52,1.153,0,776,34.04,0,0,0
L000160,2024-05-01,16,33183.33,0,29.54,1.0154,0,739,34.04,0,0,0
L000160,2024-06-01,17,32590.77,0,40.03,1.0212,0,744,34.04,0,0,0
L000160,2024-07-01,18,31998.21,0,11.21,1.0657,0,774,34.04,0,0,0
L000160,2024-08-01,19,31405.65,0,28.82,0.854,0,750,34.04,0,0,0
L000160,2024-09-01,20,30813.09,0,38.96,1.019,0,735,34.04,0,0,0
L000160,2024-10-01,21,30220.53,0,27.35,1.021,0,744,34.04,0,0,0
L000160,2024-11-01,22,29627.97,0,57.83,0.9456,0,755,34.04,0,0,0
L000160,2024-12-01,23,29035.41,0,44.15,1.067,0,736,34.04,0,0,0
L000160,2025-01-01,24,28442.85,0,38.24,1.0112,0,769,34.04,0,0,0
L000160,2025-02-01,25,27850.29,0,30.91,1.1035,0,763,34.04,0,0,0
L000160,2025-03-01,26,27257.73,0,42.43,0.9832,0,749,34.04,0,0,0
L000160,2025-04-01,27,26665.17,0,31.8,0.9635,0,742,34.04,0,0,0
L000160,2025-05-01,28,26072.62,0,49.62,1.1218,0,752,34.04,0,0,0
L000160,2025-06-01,29,25480.06,0,35.84,1.0574,0,728,34.04,0,0,0
L000160,2025-07-01,30,24887.5,0,47.64,1.0706,0,740,34.04,0,0,0
L000160,2025-08-01,31,24294.94,0,19.7,1.0567,0,747,34.04,0,0,0
L000160,2025-09-01,32,23702.38,0,57.87,0.9362,0,725,34.04,1,0,0
L000161,2024-01-01,9,5037.58,0,36.82,0.9577,0,739,26.55,0,0,0
L000161,2024-02-01,10,7459.06,0,54.53,1.1779,0,702,26.55,0,0,0
L000161,2024-03-01,11,6030.12,0,44.08,1.1036,0,715,26.55,0,0,0
L000161,2024-04-01,12,7425.89,0,54.28,1.2131,0,748,26.55,0,0,0
L000161,2024-05-01,13,6587.32,0,48.15,0.9391,0,732,26.55,0,0,0
L000161,2024-06-01,14,6412.54,0,46.88,1.0019,0,764,26.55,0,0,0
L000161,2024-07-01,15,5875.61,0,42.95,0.943,0,729,26.55,0,0,0
L000161,2024-08-01,16,7393.61,0,54.05,1.0422,0,721,26.55,0,0,0
L000161,2024-09-01,17,6376.37,0,46.61,0.9084,0,714,26.55,0,0,1
L000161,2024-10-01,18,4083.77,0,29.85,0.8263,0,716,26.55,0,0,0
L000161,2024-11-01,19,5793.75,30,42.35,0.7682,1,721,26.55,0,0,0
L000161,2024-12-01,20,6725.24,0,49.16,0.9604,1,729,26.55,0,0,0
L000161,2025-01-01,21,9032.13,0,66.02,0.8423,1,710,26.55,0,0,0
L000161,2025-02-01,22,5505.33,0,40.24,1.0444,0,711,26.55,0,0,1
L000161,2025-03-01,23,6941.74,0,50.74,0.9,0,716,26.55,0,0,0
L000161,2025-04-01,24,5462.04,0,39.93,0.927,0,705,26.55,0,0,0
L000161,2025-05-01,25,3304.99,0,24.16,1.0161,0,707,26.55,0,0,0
L000161,2025-06-01,26,5921.23,0,43.28,1.0157,0,734,26.55,0,0,0
L000161,2025-07-01,27,5024.13,0,36.73,1.1531,0,724,26.55,0,0,0
L000161,2025-08-01,28,4318.47,0,31.57,0.9921,0,751,26.55,0,0,0
L000161,2025-09-01,29,6908.99,0,50.5,1.1053,0,740,26.55,0,0,0
L000162,2024-01-01,42,293952.45,0,54.2,1.0001,0,728,85,0,0,0
L000162,2024-02-01,43,292467.84,0,24.01,0.9599,0,725,85,0,0,0
L000162,2024-03-01,44,290983.23,0,33.19,1.107,0,728,85,0,0,0
L000162,2024-04-01,45,289498.62,0,13.8,0.8984,0,742,85,0,0,0
L000162,2024-05-01,46,288014.02,0,38.64,1.0835,0,763,85,0,0,0
L000162,2024-06-01,47,286529.41,0,45.26,1.0023,0,727,85,0,0,0
L000162,2024-07-01,48,285044.8,0,27.96,1.0015,0,738,85,0,0,0
L000162,2024-08-01,49,283560.19,0,46.48,0.8803,0,718,85,0,0,0
L000162,2024-09-01,50,282075.58,0,43.2,1.0327,0,775,85,0,0,0
L000162,2024-10-01,51,280590.97,0,65.61,0.9587,0,729,85,0,0,0
L000162,2024-11-01,52,279106.37,0,41.99,1.0187,0,707,85,0,0,0
L000162,2024-12-01,53,277621.76,0,24.89,0.9171,0,725,85,0,0,0
L000162,2025-01-01,54,276137.15,0,38.25,0.9804,0,751,85,0,0,0
L000162,2025-02-01,55,274652.54,0,55.91,1.0002,0,729,85,0,0,0
L000162,2025-03-01,56,273167.93,0,42.48,1.0382,0,683,85,0,0,0
L000162,2025-04-01,57,271683.33,0,53.47,1.061,0,731,85,0,0,0
L000162,2025-05-01,58,270198.72,0,47.94,0.837,0,691,85,0,0,0
L000162,2025-06-01,59,268714.11,0,50.35,1.0948,0,732,85,0,0,0
L000162,2025-07-01,60,267229.5,0,57.03,0.8214,0,717,85,1,0,0
L000162,2025-08-01,61,265744.89,22,70.48,0.6931,1,697,85,0,0,0
L000162,2025-09-01,62,264260.28,0,72.77,0.9094,1,682,85,1,0,0
L000163,2024-01-01,27,15491.28,0,55.88,1.027,0,682,43.21,0,0,0
L000163,2024-02-01,28,15021.85,0,78.84,0.904,0,715,43.21,0,0,0
L000163,2024-03-01,29,14552.41,0,46.96,0.8165,0,632,43.21,0,0,0
L000163,2024-04-01,30,14082.98,0,37.23,1.1845,0,675,43.21,0,0,0
L000163,2024-05-01,31,13613.55,0,73.39,1.0167,0,650,43.21,0,0,0
L000163,2024-06-01,32,13144.11,30,49.05,0.7992,1,660,43.21,0,0,0
L000163,2024-07-01,33,12674.68,0,74.84,0.8186,1,618,43.21,0,0,0
L000163,2024-08-01,34,12205.25,0,33.3,0.8999,1,655,43.21,0,0,0
L000163,2024-09-01,35,11735.82,0,49.17,0.9988,0,674,43.21,0,0,0
L000163,2024-10-01,36,11266.38,0,50.22,1.1478,0,667,43.21,0,0,0
L000163,2024-11-01,37,10796.95,0,79.09,1.0143,0,684,43.21,0,0,0
L000163,2024-12-01,38,10327.52,0,67.7,0.9941,0,631,43.21,0,0,0
L000163,2025-01-01,39,9858.09,30,75.62,0.6985,1,616,43.21,0,1,1
L000163,2025-02-01,40,9388.65,0,62.26,1.1345,1,637,43.21,0,0,0
L000163,2025-03-01,41,8919.22,0,83.39,1.0323,1,574,43.21,0,0,0
L000163,2025-04-01,42,8449.79,0,59.5,0.9848,0,667,43.21,0,0,0
L000163,2025-05-01,43,7980.36,0,77.0,1.0406,0,664,43.21,0,0,0
L000163,2025-06-01,44,7510.92,0,70.37,1.0213,0,660,43.21,0,0,0
L000163,2025-07-01,45,7041.49,0,62.28,0.9978,0,676,43.21,0,0,0
L000163,2025-08-01,46,6572.06,0,60.77,0.847,0,686,43.21,0,0,0
L000163,2025-09-01,47,6102.62,0,61.26,0.8317,0,650,43.21,0,0,0
L000164,2024-01-01,26,6608.19,0,28.85,0.9521,0,726,38.22,0,0,0
L000164,2024-02-01,27,10533.81,0,45.98,0.9746,0,700,38.22,0,0,0
L000164,2024-03-01,28,10215.04,0,44.59,1.0047,0,711,38.22,0,0,0
L000164,2024-04-01,29,6345.71,0,27.7,0.9825,0,734,38.22,0,0,0
L000164,2024-05-01,30,9091.63,0,39.69,1.0896,0,710,38.22,0,0,0
L000164,2024-06-01,31,8988.92,0,39.24,0.9681,0,710,38.22,0,0,0
L000164,2024-07-01,32,14961.93,0,65.31,1.1557,0,707,38.22,0,0,0
L000164,2024-08-01,33,8315.97,0,36.3,0.9837,0,664,38.22,0,0,0
L000164,2024-09-01,34,8451.02,0,36.89,0.889,0,681,38.22,0,0,0
L000164,2024-10-01,35,12525.08,0,54.68,0.8859,0,651,38.22,1,1,0
L000164,2024-11-01,36,15019.32,0,65.56,0.901,0,678,38.22,0,0,0
L000164,2024-12-01,37,9480.26,0,41.38,1.0155,0,712,38.22,0,0,0
L000164,2025-01-01,38,13102.08,0,57.2,0.9846,0,680,38.22,0,0,0
L000164,2025-02-01,39,10296.5,0,44.95,0.9703,0,691,38.22,0,0,0
L000164,2025-03-01,40,12653.4,0,55.24,1.0793,0,701,38.22,0,0,0
L000164,2025-04-01,41,4524.91,0,19.75,0.8932,0,737,38.22,0,0,0
L000164,2025-05-01,42,10755.08,0,46.95,0.9854,0,712,38.22,0,0,0
L000164,2025-06-01,43,9347.73,0,40.81,1.026,0,677,38.22,0,0,0
L000164,2025-07-01,44,8718.93,0,38.06,0.9747,0,704,38.22,0,0,0
L000164,2025-08-01,45,10148.43,0,44.3,0.9062,0,741,38.22,0,0,0
L000164,2025-09-01,46,10634.05,0,46.42,0.9515,0,727,38.22,0,0,0
L000165,2024-01-01,5,14152.25,0,27.07,1.019,0,741,25.27,0,0,0
L000165,2024-02-01,6,13823.13,0,44.44,1.0453,0,745,25.27,0,0,0
L000165,2024-03-01,7,13494.01,0,65.32,1.1849,0,714,25.27,0,0,0
L000165,2024-04-01,8,13164.88,0,46.68,1.1347,0,710,25.27,0,0,0
L000165,2024-05-01,9,12835.76,0,44.45,0.9426,0,724,25.27,0,0,0
L000165,2024-06-01,10,12506.64,0,31.48,1.0263,0,730,25.27,0,0,0
L000165,2024-07-01,11,12177.52,0,37.5,1.023,0,726,25.27,0,0,1
L000165,2024-08-01,12,11848.4,0,19.18,0.9765,0,731,25.27,0,0,0
L000165,2024-09-01,13,11519.27,0,16.84,1.0188,0,716,25.27,0,0,0
L000165,2024-10-01,14,11190.15,0,36.91,1.07,0,728,25.27,0,0,0
L000165,2024-11-01,15,10861.03,0,48.68,0.9129,0,707,25.27,0,0,0
L000165,2024-12-01,16,10531.91,0,65.35,0.8303,0,794,25.27,0,0,0
L000165,2025-01-01,17,10202.78,0,37.6,1.0002,0,710,25.27,0,0,0
L000165,2025-02-01,18,9873.66,0,43.36,1.1203,0,686,25.27,0,0,0
L000165,2025-03-01,19,9544.54,0,43.92,1.0772,0,740,25.27,0,0,0
L000165,2025-04-01,20,9215.42,0,63.28,1.0103,0,709,25.27,0,0,0
L000165,2025-05-01,21,8886.3,0,48.31,0.8935,0,713,25.27,0,0,0
L000165,2025-06-01,22,8557.17,0,33.72,0.9227,0,700,25.27,0,0,0
L000165,2025-07-01,23,8228.05,30,61.42,0.7108,1,746,25.27,0,0,1
L000165,2025-08-01,24,7898.93,1,38.2,0.9297,1,730,25.27,0,0,0
L000165,2025-09-01,25,7569.81,0,22.35,0.9103,1,715,25.27,0,0,0
L000166,2024-01-01,18,13754.51,0,43.11,0.9691,0,668,63.68,0,0,0
L000166,2024-02-01,19,13296.03,0,32.46,1.1005,0,694,63.68,0,0,0
L000166,2024-03-01,20,12837.54,0,60.9,0.9293,0,718,63.68,0,0,0
L000166,2024-04-01,21,12379.06,0,47.49,0.9626,0,688,63.68,0,0,0
L000166,2024-05-01,22,11920.58,0,78.91,1.0322,0,691,63.68,0,0,0
L000166,2024-06-01,23,11462.09,0,52.42,1.0273,0,685,63.68,0,0,0
L000166,2024-07-01,24,11003.61,0,54.57,0.9216,0,623,63.68,1,0,0
L000166,2024-08-01,25,10545.13,0,55.38,0.9886,0,700,63.68,0,0,0
L000166,2024-09-01,26,10086.64,0,54.49,1.0785,0,714,63.68,0,0,0
L000166,2024-10-01,27,9628.16,0,51.31,0.9649,0,720,63.68,0,0,0
L000166,2024-11-01,28,9169.67,0,87.47,1.0173,0,704,63.68,0,0,0
L000166,2024-12-01,29,8711.19,0,67.48,0.9924,0,664,63.68,0,0,0
L000166,2025-01-01,30,8252.71,0,41.79,0.9928,0,707,63.68,0,0,0
L000166,2025-02-01,31,7794.22,30,73.87,0.7552,1,699,63.68,0,0,0
L000166,2025-03-01,32,7335.74,16,73.02,0.6229,2,654,63.68,1,0,1
L000166,2025-04-01,33,6877.26,0,56.25,0.8863,2,627,63.68,0,0,0
L000166,2025-05-01,34,6418.77,0,45.46,0.8686,1,651,63.68,0,0,0
L000166,2025-06-01,35,5960.29,60,51.52,0.4126,1,669,63.68,0,0,1
L000166,2025-07-01,36,5501.81,30,64.56,0.6073,2,688,63.68,0,0,1
L000166,2025-08-01,37,5043.32,0,39.9,0.8724,2,671,63.68,0,0,0
L000166,2025-09-01,38,4584.84,0,57.73,0.9191,1,672,63.68,0,0,0
L000167,2024-01-01,12,4676.89,0,33.68,0.9257,0,697,28.35,0,0,0
L000167,2024-02-01,13,3881.59,0,27.95,0.9398,0,792,28.35,0,0,0
L000167,2024-03-01,14,4966.1,0,35.76,1.0568,0,726,28.35,0,0,0
L000167,2024-04-01,15,4591.43,0,33.06,1.072,0,740,28.35,0,0,0
L000167,2024-05-01,16,5223.5,0,37.61,1.1574,0,729,28.35,0,0,0
L000167,2024-06-01,17,4884.77,0,35.17,1.0712,0,718,28.35,0,0,0
L000167,2024-07-01,18,3852.96,0,27.74,1.091,0,735,28.35,0,0,0
L000167,2024-08-01,19,6700.5,0,48.25,1.1,0,783,28.35,0,0,0
L000167,2024-09-01,20,1942.24,0,13.99,1.1751,0,732,28.35,0,0,0
L000167,2024-10-01,21,2212.08,0,15.93,0.8771,0,708,28.35,0,0,0
L000167,2024-11-01,22,5006.86,0,36.05,1.107,0,743,28.35,0,0,0
L000167,2024-12-01,23,2482.35,0,17.87,1.0569,0,690,28.35,0,0,0
L000167,2025-01-01,24,6512.09,0,46.89,1.0645,0,764,28.35,0,0,0
L000167,2025-02-01,25,4570.07,0,32.91,1.0081,0,754,28.35,0,0,0
L000167,2025-03-01,26,5969.94,0,42.99,1.0053,0,735,28.35,0,0,0
L000167,2025-04-01,27,4753.69,0,34.23,1.1255,0,748,28.35,0,0,0
L000167,2025-05-01,28,2533.12,0,18.24,1.0097,0,766,28.35,0,0,0
L000167,2025-06-01,29,5862.28,0,42.21,0.8871,0,724,28.35,0,0,0
L000167,2025-07-01,30,2259.43,0,16.27,0.9798,0,719,28.35,0,0,0
L000167,2025-08-01,31,7026.9,0,50.6,1.0198,0,726,28.35,0,0,0
L000167,2025-09-01,32,8184.82,0,58.94,0.8405,0,710,28.35,1,0,0
L000168,2024-01-01,15,16086.69,0,31.53,1.0736,0,727,57.72,0,0,0
L000168,2024-02-01,16,15320.66,0,37.56,0.9716,0,700,57.72,0,0,0
L000168,2024-03-01,17,14554.62,60,50.03,0.5262,1,716,57.72,0,0,0
L000168,2024-04-01,18,13788.59,0,34.6,1.0773,1,692,57.72,0,0,0
L000168,2024-05-01,19,13022.56,0,29.41,0.9048,1,685,57.72,0,0,0
L000168,2024-06-01,20,12256.52,30,32.97,0.8436,1,700,57.72,0,0,0
L000168,2024-07-01,21,11490.49,60,48.14,0.5801,2,687,57.72,0,0,1
L000168,2024-08-01,22,10724.46,30,45.41,0.4836,3,630,57.72,0,0,1
L000168,2024-09-01,23,9958.43,0,67.01,1.0457,2,707,57.72,0,0,0
L000168,2024-10-01,24,9192.39,0,67.96,0.8469,1,690,57.72,0,0,0
L000168,2024-11-01,25,8426.36,0,44.89,0.9964,0,735,57.72,0,0,0
L000168,2024-12-01,26,7660.33,0,44.27,1.1041,0,694,57.72,0,0,0
L000168,2025-01-01,27,6894.3,19,63.83,0.7814,1,706,57.72,0,0,0
L000168,2025-02-01,28,6128.26,30,23.68,0.674,2,714,57.72,0,0,0
L000168,2025-03-01,29,5362.23,0,28.56,0.9107,2,686,57.72,0,0,0
